2025-08-11 06:25:10,054 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:25:16,083 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:25:18,229 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 06:25:18,231 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 08:04:55,401 [DEBUG] app: app.py: Log data requested, returning 112 filtered log lines
2025-08-11 08:04:55,407 [INFO] app: 📥 Excel RAG 파일 다운로드 요청: result_bookingmaster_raganswer_test.xlsx
2025-08-11 08:04:59,735 [DEBUG] app: app.py: Log data requested, returning 113 filtered log lines
2025-08-11 08:05:03,388 [DEBUG] app: app.py: Log data requested, returning 113 filtered log lines
2025-08-11 08:05:08,396 [DEBUG] app: app.py: Log data requested, returning 113 filtered log lines
2025-08-11 08:05:13,388 [DEBUG] app: app.py: Log data requested, returning 113 filtered log lines
2025-08-11 08:05:14,072 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 08:05:18,389 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:23,865 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:28,391 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:33,440 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:38,387 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:38,715 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:39,888 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:40,790 [DEBUG] app: app.py: Log data requested, returning 114 filtered log lines
2025-08-11 08:05:40,800 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:05:40,801 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:05:40,801 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 08:05:40,801 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 08:05:42,944 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:05:45,570 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:05:45,571 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록: ['embedding_test', 'Booking_master']
2025-08-11 08:05:45,574 [INFO] agent.document_processing.clear_collection: 🗑️ 컬렉션 'embedding_test' 삭제 완료!
2025-08-11 08:05:45,576 [INFO] agent.document_processing.clear_collection: 📋 삭제 후 컬렉션 목록: ['Booking_master']
2025-08-11 08:05:45,590 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:05:45,590 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (1개):
2025-08-11 08:05:45,591 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:05:45,786 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:05:50,790 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:05:55,871 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:00,863 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:05,864 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:10,864 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:15,862 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:20,864 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:25,867 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:30,862 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:35,874 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:40,868 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:06:45,862 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:07:41,869 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:08:41,869 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:09:41,873 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:10:41,870 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:11:41,862 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:20,885 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:25,857 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:30,864 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:35,863 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:40,861 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:45,859 [DEBUG] app: app.py: Log data requested, returning 126 filtered log lines
2025-08-11 08:12:50,861 [DEBUG] app: app.py: Log data requested, returning 125 filtered log lines
2025-08-11 08:12:55,865 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:13:00,865 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:13:05,861 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:13:10,866 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:13:15,862 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:13:20,861 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:13:41,873 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:14:37,356 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:14:40,785 [DEBUG] app: app.py: Log data requested, returning 124 filtered log lines
2025-08-11 08:14:45,493 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:14:45,792 [INFO] app: embedding.py: 🔧 Milvus 인덱스 생성: IVF_FLAT
2025-08-11 08:14:46,714 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 08:14:46,847 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:14:50,788 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:14:55,782 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:00,791 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:05,787 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:10,784 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:15,787 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:20,789 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:25,787 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:30,861 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:35,872 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:40,859 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:45,857 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:15:55,860 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:16:00,865 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:16:05,862 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:16:10,858 [DEBUG] app: app.py: Log data requested, returning 127 filtered log lines
2025-08-11 08:16:15,922 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:16:23,495 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:16:37,826 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:16:45,992 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:16:59,208 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:17:55,787 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:17:55,787 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:17:55,895 [DEBUG] app: app.py: Log data requested, returning 134 filtered log lines
2025-08-11 08:17:55,896 [DEBUG] app: app.py: Log data requested, returning 134 filtered log lines
2025-08-11 08:17:55,899 [DEBUG] app: app.py: Log data requested, returning 134 filtered log lines
2025-08-11 08:17:55,901 [DEBUG] app: app.py: Log data requested, returning 134 filtered log lines
2025-08-11 08:17:55,902 [DEBUG] app: app.py: Log data requested, returning 134 filtered log lines
2025-08-11 08:18:12,176 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:18:12,176 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:18:13,309 [DEBUG] app: app.py: Log data requested, returning 136 filtered log lines
2025-08-11 08:18:15,787 [DEBUG] app: app.py: Log data requested, returning 136 filtered log lines
2025-08-11 08:18:16,386 [DEBUG] app: app.py: Log data requested, returning 136 filtered log lines
2025-08-11 08:18:16,396 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:16,398 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:16,398 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 08:18:16,398 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 08:18:16,446 [DEBUG] app: app.py: Log data requested, returning 140 filtered log lines
2025-08-11 08:18:16,450 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:16,451 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:16,452 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:16,452 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:16,590 [DEBUG] app: app.py: Log data requested, returning 144 filtered log lines
2025-08-11 08:18:16,595 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:16,597 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:16,597 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:16,597 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:16,718 [DEBUG] app: app.py: Log data requested, returning 148 filtered log lines
2025-08-11 08:18:16,721 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:16,722 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:16,722 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:16,722 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:18,862 [DEBUG] app: app.py: Log data requested, returning 152 filtered log lines
2025-08-11 08:18:18,868 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:18,869 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:18,869 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:18,869 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:19,062 [DEBUG] app: app.py: Log data requested, returning 156 filtered log lines
2025-08-11 08:18:19,066 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:19,068 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:19,068 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:19,068 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:20,882 [DEBUG] app: app.py: Log data requested, returning 160 filtered log lines
2025-08-11 08:18:20,891 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:20,894 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:20,895 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:20,895 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:21,017 [DEBUG] app: app.py: Log data requested, returning 164 filtered log lines
2025-08-11 08:18:21,058 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:21,059 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:21,059 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:21,059 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:21,171 [DEBUG] app: app.py: Log data requested, returning 168 filtered log lines
2025-08-11 08:18:21,176 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 08:18:21,178 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 08:18:21,178 [INFO] agent.document_processing.clear_collection:   1. Booking_master
2025-08-11 08:18:21,179 [INFO] agent.document_processing.clear_collection:   2. embedding_test
2025-08-11 08:18:23,996 [ERROR] app: ❌ 컬렉션 정보 가져오기 실패: Object of type coroutine is not JSON serializable
2025-08-11 08:18:26,178 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:18:31,174 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:18:36,867 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:18:41,858 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:18:46,861 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:18:51,863 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:18:56,860 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:01,864 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:06,865 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:11,854 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:16,867 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:21,859 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:26,863 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:19:41,865 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:20:41,867 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:21:06,348 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:21:06,349 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:21:15,446 [DEBUG] app: app.py: Log data requested, returning 175 filtered log lines
2025-08-11 08:21:16,177 [DEBUG] app: app.py: Log data requested, returning 175 filtered log lines
2025-08-11 08:21:21,175 [DEBUG] app: app.py: Log data requested, returning 175 filtered log lines
2025-08-11 08:21:23,329 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:21:23,330 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:21:26,177 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:21:31,175 [DEBUG] app: app.py: Log data requested, returning 177 filtered log lines
2025-08-11 08:21:36,180 [DEBUG] app: app.py: Log data requested, returning 176 filtered log lines
2025-08-11 08:21:41,176 [DEBUG] app: app.py: Log data requested, returning 175 filtered log lines
2025-08-11 08:21:46,864 [DEBUG] app: app.py: Log data requested, returning 175 filtered log lines
2025-08-11 08:21:51,854 [DEBUG] app: app.py: Log data requested, returning 174 filtered log lines
2025-08-11 08:21:56,861 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:22:01,858 [DEBUG] app: app.py: Log data requested, returning 173 filtered log lines
2025-08-11 08:22:03,126 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 08:22:03,126 [ERROR] app: embedding.py: ❌ 컬렉션 생성 실패: name 'collection_name' is not defined
2025-08-11 08:22:06,856 [DEBUG] app: app.py: Log data requested, returning 175 filtered log lines
